circuito,escuela,mesa,nombre,votos,perc,percAbs
0668A,ESCUELA EP N°20/ES N°16,0213400208X,A- AZUL Y ROJO,2.0,100.0,0.84
0668A,ESCUELA EP N°20/ES N°16,0213400208X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.42
0668A,ESCUELA EP N°20/ES N°16,0213400208X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400208X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CELESTE Y BLANCA - 1,77.0,51.33,32.21
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CELESTE Y BLANCA - 2,73.0,48.66,30.54
0668A,ESCUELA EP N°20/ES N°16,0213400209X,FALTA MENOS PARA VIVIR SIN MIEDO,29.0,63.04,12.13
0668A,ESCUELA EP N°20/ES N°16,0213400209X,LA FUERZA DEL CAMBIO,17.0,36.95,7.11
0668A,ESCUELA EP N°20/ES N°16,0213400209X,LIBERTAD POR SIEMPRE,33.0,100.0,13.8
0668A,ESCUELA EP N°20/ES N°16,0213400209X,A- UNIR Y FORTALECER LA IZQUIERDA,4.0,80.0,1.67
0668A,ESCUELA EP N°20/ES N°16,0213400209X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,20.0,0.41
0668A,ESCUELA EP N°20/ES N°16,0213400209X,A- AZUL Y ROJO,2.0,100.0,0.83
0668A,ESCUELA EP N°20/ES N°16,0213400209X,"1A- TIERRA, TECHO  Y TRABAJO",2.0,100.0,0.83
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.41
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400209X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CELESTE Y BLANCA - 2,74.0,51.74,36.09
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CELESTE Y BLANCA - 1,69.0,48.25,33.65
0668A,ESCUELA EP N°20/ES N°16,0213400210X,FALTA MENOS PARA VIVIR SIN MIEDO,32.0,61.53,15.6
0668A,ESCUELA EP N°20/ES N°16,0213400210X,LA FUERZA DEL CAMBIO,20.0,38.46,9.75
0668A,ESCUELA EP N°20/ES N°16,0213400210X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,50.0,1.46
0668A,ESCUELA EP N°20/ES N°16,0213400210X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,50.0,1.46
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CELESTE,3.0,100.0,1.46
0668A,ESCUELA EP N°20/ES N°16,0213400210X,A- AZUL Y ROJO,1.0,100.0,0.48
0668A,ESCUELA EP N°20/ES N°16,0213400210X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,LIBERTAD POR SIEMPRE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400210X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CELESTE Y BLANCA - 1,74.0,56.48,27.71
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CELESTE Y BLANCA - 2,57.0,43.51,21.34
0668A,ESCUELA EP N°20/ES N°16,0213400211X,LIBERTAD POR SIEMPRE,65.0,100.0,24.34
0668A,ESCUELA EP N°20/ES N°16,0213400211X,LA FUERZA DEL CAMBIO,29.0,55.76,10.86
0668A,ESCUELA EP N°20/ES N°16,0213400211X,FALTA MENOS PARA VIVIR SIN MIEDO,23.0,44.23,8.61
0668A,ESCUELA EP N°20/ES N°16,0213400211X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,5.0,71.42,1.87
0668A,ESCUELA EP N°20/ES N°16,0213400211X,A- UNIR Y FORTALECER LA IZQUIERDA,2.0,28.57,0.74
0668A,ESCUELA EP N°20/ES N°16,0213400211X,A- AZUL Y ROJO,5.0,100.0,1.87
0668A,ESCUELA EP N°20/ES N°16,0213400211X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.12
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CELESTE,1.0,100.0,0.37
0668A,ESCUELA EP N°20/ES N°16,0213400211X,VALORES EN ACCION,1.0,100.0,0.37
0668A,ESCUELA EP N°20/ES N°16,0213400211X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.37
0668A,ESCUELA EP N°20/ES N°16,0213400211X,A- UNIDAD OBRERA,1.0,100.0,0.37
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400211X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400211X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400211X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400211X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CELESTE Y BLANCA - 1,70.0,56.45,29.78
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CELESTE Y BLANCA - 2,54.0,43.54,22.97
0668A,ESCUELA EP N°20/ES N°16,0213400212X,FALTA MENOS PARA VIVIR SIN MIEDO,32.0,58.18,13.61
0668A,ESCUELA EP N°20/ES N°16,0213400212X,LA FUERZA DEL CAMBIO,23.0,41.81,9.78
0668A,ESCUELA EP N°20/ES N°16,0213400212X,LIBERTAD POR SIEMPRE,35.0,100.0,14.89
0668A,ESCUELA EP N°20/ES N°16,0213400212X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,54.54,2.55
0668A,ESCUELA EP N°20/ES N°16,0213400212X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,5.0,45.45,2.12
0668A,ESCUELA EP N°20/ES N°16,0213400212X,"1A- TIERRA, TECHO  Y TRABAJO",4.0,100.0,1.7
0668A,ESCUELA EP N°20/ES N°16,0213400212X,A- AZUL Y ROJO,3.0,100.0,1.27
0668A,ESCUELA EP N°20/ES N°16,0213400212X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.85
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.42
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400212X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,A- AZUL Y ROJO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,FALTA MENOS PARA VIVIR SIN MIEDO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,LA FUERZA DEL CAMBIO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,LIBERTAD POR SIEMPRE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CELESTE Y BLANCA - 1,77.0,53.1,33.47
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CELESTE Y BLANCA - 2,68.0,46.89,29.56
0668A,ESCUELA EP N°20/ES N°16,0213400214X,FALTA MENOS PARA VIVIR SIN MIEDO,28.0,71.79,12.17
0668A,ESCUELA EP N°20/ES N°16,0213400214X,LA FUERZA DEL CAMBIO,11.0,28.2,4.78
0668A,ESCUELA EP N°20/ES N°16,0213400214X,LIBERTAD POR SIEMPRE,33.0,100.0,14.34
0668A,ESCUELA EP N°20/ES N°16,0213400214X,A- UNIR Y FORTALECER LA IZQUIERDA,2.0,50.0,0.86
0668A,ESCUELA EP N°20/ES N°16,0213400214X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,50.0,0.86
0668A,ESCUELA EP N°20/ES N°16,0213400214X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.86
0668A,ESCUELA EP N°20/ES N°16,0213400214X,A- AZUL Y ROJO,2.0,100.0,0.86
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CELESTE,1.0,100.0,0.43
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.43
0668A,ESCUELA EP N°20/ES N°16,0213400214X,A- UNIDAD OBRERA,1.0,100.0,0.43
0668A,ESCUELA EP N°20/ES N°16,0213400214X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.43
0668A,ESCUELA EP N°20/ES N°16,0213400214X,VALORES Y SOLIDARIDAD,1.0,100.0,0.43
0668A,ESCUELA EP N°20/ES N°16,0213400214X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400214X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400214X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400214X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,A- AZUL Y ROJO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,FALTA MENOS PARA VIVIR SIN MIEDO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,LA FUERZA DEL CAMBIO,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,LIBERTAD POR SIEMPRE,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,CELESTE Y BLANCA - 2,70.0,50.72,31.81
0668A,ESCUELA EP N°29,0213400216X,CELESTE Y BLANCA - 1,68.0,49.27,30.9
0668A,ESCUELA EP N°29,0213400216X,FALTA MENOS PARA VIVIR SIN MIEDO,23.0,62.16,10.45
0668A,ESCUELA EP N°29,0213400216X,LA FUERZA DEL CAMBIO,14.0,37.83,6.36
0668A,ESCUELA EP N°29,0213400216X,LIBERTAD POR SIEMPRE,35.0,100.0,15.9
0668A,ESCUELA EP N°29,0213400216X,"1A- TIERRA, TECHO  Y TRABAJO",5.0,100.0,2.27
0668A,ESCUELA EP N°29,0213400216X,A- UNIR Y FORTALECER LA IZQUIERDA,2.0,50.0,0.9
0668A,ESCUELA EP N°29,0213400216X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,50.0,0.9
0668A,ESCUELA EP N°29,0213400216X,VALORES EN ACCION,1.0,100.0,0.45
0668A,ESCUELA EP N°29,0213400216X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,A- AZUL Y ROJO,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,CELESTE Y BLANCA - 1,83.0,52.53,35.93
0668A,ESCUELA EP N°29,0213400217X,CELESTE Y BLANCA - 2,75.0,47.46,32.46
0668A,ESCUELA EP N°29,0213400217X,FALTA MENOS PARA VIVIR SIN MIEDO,17.0,50.0,7.35
0668A,ESCUELA EP N°29,0213400217X,LA FUERZA DEL CAMBIO,17.0,50.0,7.35
0668A,ESCUELA EP N°29,0213400217X,LIBERTAD POR SIEMPRE,29.0,100.0,12.55
0668A,ESCUELA EP N°29,0213400217X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,50.0,1.29
0668A,ESCUELA EP N°29,0213400217X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,50.0,1.29
0668A,ESCUELA EP N°29,0213400217X,A- AZUL Y ROJO,2.0,100.0,0.86
0668A,ESCUELA EP N°29,0213400217X,A- UNIDAD OBRERA,2.0,100.0,0.86
0668A,ESCUELA EP N°29,0213400217X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400217X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,CELESTE Y BLANCA - 1,69.0,52.67,30.66
0668A,ESCUELA EP N°29,0213400218X,CELESTE Y BLANCA - 2,62.0,47.32,27.55
0668A,ESCUELA EP N°29,0213400218X,LIBERTAD POR SIEMPRE,48.0,100.0,21.33
0668A,ESCUELA EP N°29,0213400218X,FALTA MENOS PARA VIVIR SIN MIEDO,23.0,60.52,10.22
0668A,ESCUELA EP N°29,0213400218X,LA FUERZA DEL CAMBIO,15.0,39.47,6.66
0668A,ESCUELA EP N°29,0213400218X,A- UNIR Y FORTALECER LA IZQUIERDA,2.0,100.0,0.88
0668A,ESCUELA EP N°29,0213400218X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,A- AZUL Y ROJO,2.0,100.0,0.88
0668A,ESCUELA EP N°29,0213400218X,VALORES EN ACCION,1.0,100.0,0.44
0668A,ESCUELA EP N°29,0213400218X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.44
0668A,ESCUELA EP N°29,0213400218X,A- UNIDAD OBRERA,1.0,100.0,0.44
0668A,ESCUELA EP N°29,0213400218X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.44
0668A,ESCUELA EP N°29,0213400218X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400218X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400219X,CELESTE Y BLANCA - 1,81.0,54.36,32.66
0668A,ESCUELA EP N°29,0213400219X,CELESTE Y BLANCA - 2,68.0,45.63,27.41
0668A,ESCUELA EP N°29,0213400219X,FALTA MENOS PARA VIVIR SIN MIEDO,29.0,60.41,11.69
0668A,ESCUELA EP N°29,0213400219X,LA FUERZA DEL CAMBIO,19.0,39.58,7.66
0668A,ESCUELA EP N°29,0213400219X,LIBERTAD POR SIEMPRE,42.0,100.0,16.93
0668A,ESCUELA EP N°29,0213400219X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,66.66,0.8
0668A,ESCUELA EP N°29,0213400219X,A- UNIR Y FORTALECER LA IZQUIERDA,1.0,33.33,0.4
0668A,ESCUELA EP N°29,0213400219X,CELESTE,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,A- AZUL Y ROJO,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,A- UNIDAD OBRERA,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400219X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400219X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400219X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400219X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400219X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,CELESTE Y BLANCA - 1,81.0,65.32,36.48
0668A,ESCUELA EP N°29,0213400220X,CELESTE Y BLANCA - 2,43.0,34.67,19.36
0668A,ESCUELA EP N°29,0213400220X,FALTA MENOS PARA VIVIR SIN MIEDO,28.0,62.22,12.61
0668A,ESCUELA EP N°29,0213400220X,LA FUERZA DEL CAMBIO,17.0,37.77,7.65
0668A,ESCUELA EP N°29,0213400220X,LIBERTAD POR SIEMPRE,42.0,100.0,18.91
0668A,ESCUELA EP N°29,0213400220X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,85.71,2.7
0668A,ESCUELA EP N°29,0213400220X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,14.28,0.45
0668A,ESCUELA EP N°29,0213400220X,CELESTE,1.0,100.0,0.45
0668A,ESCUELA EP N°29,0213400220X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.45
0668A,ESCUELA EP N°29,0213400220X,A- AZUL Y ROJO,1.0,100.0,0.45
0668A,ESCUELA EP N°29,0213400220X,A- UNIDAD OBRERA,1.0,100.0,0.45
0668A,ESCUELA EP N°29,0213400220X,VALORES EN ACCION,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400220X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,CELESTE Y BLANCA - 1,76.0,60.31,33.33
0668A,ESCUELA EP N°29,0213400221X,CELESTE Y BLANCA - 2,50.0,39.68,21.92
0668A,ESCUELA EP N°29,0213400221X,LIBERTAD POR SIEMPRE,53.0,100.0,23.24
0668A,ESCUELA EP N°29,0213400221X,FALTA MENOS PARA VIVIR SIN MIEDO,24.0,57.14,10.52
0668A,ESCUELA EP N°29,0213400221X,LA FUERZA DEL CAMBIO,18.0,42.85,7.89
0668A,ESCUELA EP N°29,0213400221X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,100.0,1.31
0668A,ESCUELA EP N°29,0213400221X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,VALORES EN ACCION,1.0,100.0,0.43
0668A,ESCUELA EP N°29,0213400221X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.43
0668A,ESCUELA EP N°29,0213400221X,A- AZUL Y ROJO,1.0,100.0,0.43
0668A,ESCUELA EP N°29,0213400221X,A- UNIDAD OBRERA,1.0,100.0,0.43
0668A,ESCUELA EP N°29,0213400221X,CELESTE,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,ESPERANZA,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400221X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400222X,CELESTE Y BLANCA - 1,91.0,56.87,37.29
0668A,ESCUELA EP N°29,0213400222X,CELESTE Y BLANCA - 2,69.0,43.12,28.27
0668A,ESCUELA EP N°29,0213400222X,FALTA MENOS PARA VIVIR SIN MIEDO,22.0,53.65,9.01
0668A,ESCUELA EP N°29,0213400222X,LA FUERZA DEL CAMBIO,19.0,46.34,7.78
0668A,ESCUELA EP N°29,0213400222X,LIBERTAD POR SIEMPRE,28.0,100.0,11.47
0668A,ESCUELA EP N°29,0213400222X,A- AZUL Y ROJO,8.0,100.0,3.27
0668A,ESCUELA EP N°29,0213400222X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,60.0,1.22
0668A,ESCUELA EP N°29,0213400222X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,40.0,0.81
0668A,ESCUELA EP N°29,0213400222X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.4
0668A,ESCUELA EP N°29,0213400222X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.4
